OPE ID,School,State,Zip Code,School Type,20132014Qtr5_Dependent Students,20132014Qtr5_Independent Students,Quarterly Total,YTD_20132014Qtr5_Dependent Students,YTD_20132014Qtr5_nan,Independent Students,Award Year To Date Total
00363600,TEXAS CHRISTIAN UNIVERSITY              ,TX,76129-0001,Private      ,177,135,312,14881,,5054,19935
00363700,JARVIS CHRISTIAN COLLEGE                ,TX,75765-1470,Private      ,11,33,44,685,,302,987
00363800,TEXAS COLLEGE                           ,TX,75702-4500,Private      ,21,42,63,1213,,1286,2499
00363900,TEXAS A&M UNIVERSITY-KINGSVILLE         ,TX,78363-8203,Public       ,163,199,362,11061,,8165,19226
00364100,TEXAS LUTHERAN UNIVERSITY               ,TX,78155-5999,Private      ,29,13,42,2194,,362,2556
00364200,TEXAS SOUTHERN UNIVERSITY               ,TX,77004-4598,Public       ,217,426,643,11816,,15022,26838
00364400,TEXAS TECH UNIVERSITY                   ,TX,79409-2011,Public       ,492,340,832,30706,,13128,43834
00364500,TEXAS WESLEYAN UNIVERSITY               ,TX,76105-1536,Private      ,27,98,125,2069,,4614,6683
00364600,TEXAS WOMAN'S UNIVERSITY                ,TX,76204-5587,Public       ,125,370,495,10367,,14963,25330
00364700,TRINITY UNIVERSITY                      ,TX,78212-7200,Private      ,50,32,82,3988,,1155,5143
00364800,TYLER JUNIOR COLLEGE                    ,TX,75701-3436,Public       ,153,277,430,8874,,8425,17299
00365100,UNIVERSITY OF DALLAS                    ,TX,75062-4799,Private      ,42,86,128,2620,,2067,4687
00365200,UNIVERSITY OF HOUSTON                   ,TX,77204-2010,Public       ,579,852,1431,37890,,32034,69924
00365400,UNIVERSITY OF ST THOMAS                 ,TX,77006-4626,Private      ,36,136,172,1968,,3311,5279
00365600,UNIVERSITY OF TEXAS-ARLINGTON           ,TX,76019-0000,Public       ,378,1445,1823,26647,,33670,60317
00365800,UNIVERSITY OF TEXAS-AUSTIN              ,TX,78713-7758,Public       ,548,578,1126,52026,,23166,75192
00365900,UT HEALTH CENTER-SAN ANTONIO            ,TX,78229-3900,Public       ,38,142,180,1706,,4806,6512
00366100,UNIVERSITY OF TEXAS-EL PASO             ,TX,79968-0629,Public       ,363,544,907,18960,,15813,34773
00366200,VICTORIA COLLEGE                        ,TX,77901-4494,Public       ,57,167,224,1995,,3346,5341
00366300,WAYLAND BAPTIST UNIVERSITY              ,TX,79072-6998,Private      ,31,310,341,1601,,4920,6521
00366400,WEATHERFORD COLLEGE                     ,TX,76086-5699,Public       ,48,143,191,2838,,4222,7060
00366500,WEST TEXAS A&M UNIVERSITY               ,TX,79016-0000,Public       ,92,157,249,6774,,4570,11344
00366800,WHARTON COUNTY JR COLLEGE               ,TX,77488-3298,Public       ,90,177,267,3748,,4010,7758
00366900,WILEY COLLEGE                           ,TX,75670-5199,Private      ,15,42,57,1363,,936,2299
00400300,CENTRAL TEXAS COLLEGE                   ,TX,76540-4199,Public       ,165,2046,2211,3662,,23388,27050
00407221,NORTHWOOD UNIVERSITY                    ,TX,75104-0000,Private      ,2,37,39,758,,901,1659
00445300,EL CENTRO COLLEGE                       ,TX,75202-3604,Public       ,140,741,881,5895,,14871,20766
00450303,EVEREST COLLEGE - FORT WORTH SOUTH      ,TX,76115-1407,Proprietary  ,27,161,188,318,,1433,1751
00481102,EVEREST INSTITUTE - EVEREST COLLEGE     ,TX,76011-6630,Proprietary  ,28,167,195,331,,1315,1646
00494900,BAYLOR COLLEGE OF MEDICINE              ,TX,77030-0000,Private      ,28,43,71,1125,,2388,3513
00495100,UNIV OF TEXAS HEALTH SCIENCE CENTER     ,TX,77225-0000,Public       ,28,126,154,1321,,5151,6472
00495200,UNIV OF TEXAS MEDICAL BRANCH            ,TX,77550-0000,Public       ,25,93,118,871,,3274,4145
00497200,GALVESTON COLLEGE                       ,TX,77550-7447,Public       ,36,87,123,1360,,2284,3644
00497700,SOUTH TEXAS COLLEGE OF LAW              ,TX,77002-0000,Private      ,5,34,39,117,,2007,2124
00520307,REMINGTON COLLEGE - DALLAS CAMPUS       ,TX,75041-9935,Proprietary  ,0,0,0,86,,266,352
00660600,BAPTIST HS SCHOOL OF HEALTH PROFESSIONS ,TX,78229-3234,Proprietary  ,5,56,61,283,,1543,1826
00661200,COVENANT SCH OF NSG & ALLIED HEALTH     ,TX,79410-0000,Private      ,4,11,15,242,,588,830
00666100,ANGELINA COLLEGE                        ,TX,75902-0000,Public       ,85,204,289,2737,,4481,7218
00694100,DALLAS CHRISTIAN COLLEGE                ,TX,75234-7229,Private      ,16,31,47,456,,748,1204
00709600,COLLEGE OF THE MAINLAND                 ,TX,77591-2499,Public       ,44,180,224,1534,,3810,5344
00728700,BRAZOSPORT COLLEGE                      ,TX,77566-3199,Public       ,64,110,174,1590,,2408,3998
00732907,ITT TECHNICAL INSTITUTE                 ,TX,77063-3751,Proprietary  ,36,154,190,636,,2046,2682
00732913,ITT TECHNICAL INSTITUTE                 ,TX,76011-3919,Proprietary  ,51,236,287,536,,1997,2533
00732975,ITT TECHNICAL INSTITUTE                 ,TX,78249-3303,Proprietary  ,32,140,172,456,,1528,1984
00754805,WESTWOOD COLLEGE OF TECHNOLOGY          ,TX,77074-0000,Proprietary  ,0,0,0,66,,287,353
00793804,LINCOLN COLLEGE OF TECHNOLOGY - GRAND PR,TX,75052-7605,Proprietary  ,216,115,331,1293,,877,2170
00849800,MIMS CLASSIC BEAUTY COLLEGE             ,TX,78216-0000,Proprietary  ,0,12,12,48,,142,190
00850300,MOUNTAIN VIEW COLLEGE                   ,TX,75211-6599,Public       ,129,402,531,4715,,8062,12777
00850400,RICHLAND COLLEGE                        ,TX,75243-2199,Public       ,196,598,794,6766,,11552,18318
00851000,EASTFIELD COLLEGE                       ,TX,75150-2099,Public       ,170,513,683,5537,,10451,15988
00907905,EVEREST COLLEGE                         ,TX,75206-5209,Proprietary  ,46,213,259,728,,2646,3374
00908200,INTERNATIONAL BUSINESS COLLEGE          ,TX,79903-0000,Proprietary  ,20,52,72,174,,565,739
00916300,SAN ANTONIO COLLEGE                     ,TX,78212-4299,Public       ,301,834,1135,14388,,21996,36384
00922500,TEXAS STATE TECHNICAL COLLEGE  HARLINGEN,TX,78550-3697,Public       ,119,231,350,4533,,4558,9091
00946600,KAPLAN COLLEGE                          ,TX,78216-1899,Proprietary  ,45,152,197,406,,1594,2000
00946607,KAPLAN COLLEGE - MCALLEN                ,TX,78503-1622,Proprietary  ,45,75,120,487,,702,1189
00946609,KAPLAN COLLEGE - CAREER CENTERS OF TEXAS,TX,78416-9900,Proprietary  ,19,104,123,262,,963,1225
00946610,KAPLAN COLLEGE - CAREER CENTERS OF TEXAS,TX,76103-2310,Proprietary  ,18,111,129,241,,1122,1363
00954900,WESTERN TEXAS COLLEGE                   ,TX,79549-9501,Public       ,7,33,40,688,,574,1262
00965100,TEXAS A&M INTERNATIONAL UNIVERSITY      ,TX,78041-1900,Public       ,117,139,256,6656,,3684,10340
00974100,UNIVERSITY OF TEXAS AT DALLAS           ,TX,75083-0000,Public       ,187,363,550,13260,,11988,25248
00976800,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE,TX,76107-2699,Public       ,10,61,71,792,,3390,4182
00979700,MIDLAND COLLEGE                         ,TX,79705-6397,Public       ,48,96,144,1818,,2803,4621
00982802,EVEREST INSTITUTE- AUSTIN               ,TX,78754-0000,Proprietary  ,47,175,222,457,,1433,1890
00993000,UNIVERSITY OF TEXAS-PERMIAN BASIN       ,TX,79762-0001,Public       ,50,179,229,2388,,3621,6009
00993200,TEXAS STATE TECH CLG-WEST TEXAS         ,TX,79556-4108,Public       ,21,48,69,492,,806,1298
00993201,TEXAS STATE TECH COLLEGE-ABILENE        ,TX,79601-0000,Public       ,7,36,43,377,,899,1276
00993204,TEXAS STATE TECH CLG-BRECKENRIDGE       ,TX,76424-0000,Public       ,2,6,8,72,,147,219
00993205,TEXAS STATE TECH COLLEGE-BROWNWOOD      ,TX,76801-0000,Public       ,4,11,15,119,,367,486
01001900,UNIV OF TEXAS SOUTHWESTERN MED CTR      ,TX,75390-9096,Public       ,20,80,100,472,,2720,3192
01005700,AMERICAN COMMERCIAL COLLEGE             ,TX,79602-1399,Proprietary  ,0,0,0,15,,60,75
01005900,AMERICAN COMMERCIAL COLLEGE             ,TX,79761-0000,Proprietary  ,3,20,23,42,,175,217
01005901,AMERICAN COMMERCIAL COLLEGE - AMERICAN C,TX,76310-2303,Proprietary  ,3,37,40,88,,402,490
01006000,VERNON COLLEGE                          ,TX,76384-4092,Public       ,35,122,157,1418,,2890,4308
01011500,UNIVERSITY OF TEXAS-SAN ANTONIO         ,TX,78249-0600,Public       ,502,525,1027,36830,,20455,57285
01013000,WADE COLLEGE                            ,TX,75207-3199,Proprietary  ,13,15,28,252,,444,696
01038700,EL PASO COMMUNITY COLLEGE               ,TX,79998-0000,Public       ,390,773,1163,17258,,18012,35270
01050900,HALLMARK COLLEGE OF AERONAUTICS         ,TX,78214-0000,Proprietary  ,30,141,171,333,,1403,1736
01062400,LIGHTHOUSE CAREER INSTITUTE             ,TX,75231-5033,Private      ,1,4,5,12,,70,82
01063300,HOUSTON COMMUNITY COLLEGE               ,TX,77002-0000,Public       ,852,3279,4131,28111,,61858,89969
01067400,TEXAS TECH U HEALTH SCIENCES CENTER     ,TX,79430-0000,Public       ,29,129,158,1700,,5935,7635
01076100,DALLAS INSTITUTE OF FUNERAL SERVICE     ,TX,75227-4314,Private      ,7,44,51,122,,542,664
01114500,LONE STAR COLLEGE SYSTEM                ,TX,77073-3499,Public       ,804,2454,3258,25847,,47134,72981
01116100,TEXAS A&M UNIV CORPUS CHRISTI           ,TX,78412-5599,Public       ,210,260,470,13134,,7296,20430
01116300,UNIVERSITY OF TEXAS AT TYLER            ,TX,75799-6699,Public       ,83,224,307,5887,,6765,12652
01171100,UNIVERSITY OF HOUSTON-CLEAR LAKE        ,TX,77058-1002,Public       ,71,275,346,2936,,9032,11968
01201500,AUSTIN COMMUNITY COLLEGE                ,TX,78752-4390,Public       ,471,1410,1881,18551,,27428,45979
01202000,VICTORIA BEAUTY COLLEGE                 ,TX,77901-6233,Proprietary  ,2,14,16,52,,181,233
01226800,BALDWIN BEAUTY SCHOOL #5                ,TX,78704-4785,Proprietary  ,17,53,70,193,,497,690
01229700,LAREDO BEAUTY COLLEGE                   ,TX,78040-1051,Proprietary  ,13,23,36,166,,287,453
01248300,COSMETOLOGY CAREER CENTER-A PAUL MITCHEL,TX,75006-2567,Proprietary  ,84,128,212,573,,817,1390
01248800,INTERNATIONAL BEAUTY COLLEGE NO 3       ,TX,75040-0000,Proprietary  ,1,12,13,20,,108,128
01276400,METROPLEX BEAUTY SCHOOL                 ,TX,75149-0000,Proprietary  ,0,17,17,36,,156,192
01293000,CHARLES & SUE'S SCH OF HAIR DESIGN      ,TX,77801-0000,Proprietary  ,3,10,13,97,,143,240
01293200,TINT SCHOOL OF MAKEUP & COSMETOLOGY     ,TX,75061-4235,Proprietary  ,6,18,24,54,,169,223
01300300,NEILSON BEAUTY COLLEGE                  ,TX,75208-4637,Proprietary  ,0,10,10,51,,143,194
01301600,OGLE SCHOOL HAIR SKIN NAILS             ,TX,76013-7400,Proprietary  ,50,116,166,467,,1043,1510
01303912,SOUTH UNIVERSITY - THE ART INSTITUTE OF ,TX,75231-5993,Proprietary  ,84,106,190,1855,,1676,3531
01303915,SOUTH UNIVERSITY - AUSTIN               ,TX,78729-8101,Proprietary  ,13,89,102,243,,779,1022
01323100,UNIVERSITY OF HOUSTON-VICTORIA          ,TX,77901-5731,Public       ,62,150,212,2751,,4689,7440
02058600,CONLEE'S COLLEGE OF COSMETOLOGY         ,TX,78028-0000,Proprietary  ,2,3,5,25,,65,90
02074100,CAPITOL CITY TRADE & TECHNICAL SCH      ,TX,78704-0000,Proprietary  ,18,56,74,179,,589,768
02077400,NORTH LAKE COLLEGE                      ,TX,75038-0000,Public       ,112,386,498,3483,,6794,10277
02081400,ARLINGTON BAPTIST COLLEGE               ,TX,76012-0000,Private      ,3,23,26,287,,421,708
02093600,SOUTHWEST SCHOOL OF ELECTRONIC          ,TX,78735-0000,Proprietary  ,0,7,7,41,,110,151
02098300,WESTERN TECHNICAL COLLEGE               ,TX,79927-2105,Proprietary  ,68,200,268,901,,1913,2814
02100200,BROOKHAVEN COLLEGE                      ,TX,75244-0000,Public       ,114,403,517,3365,,7650,11015
02113610,AMERICAN INTERCONTINENTAL UNIV - HOUSTON,TX,77042-4516,Proprietary  ,14,130,144,266,,1477,1743
02116008,SANFORD-BROWN COLLEGE - HOUSTON         ,TX,77042-8900,Proprietary  ,35,139,174,476,,1508,1984
02116012,SANFORD-BROWN COLLEGE - HOUSTON NORTH LO,TX,77008-1058,Proprietary  ,3,22,25,111,,461,572
02117100,ART INSTITUTE OF HOUSTON                ,TX,77056-0000,Proprietary  ,255,424,679,5511,,6081,11592
02119200,COURT REPORTING INSTITUTE OF DALLAS     ,TX,75247-6913,Proprietary  ,4,22,26,58,,532,590
02119202,COURT REPORTING INSTIUTE OF DALLAS - COU,TX,77040-6315,Proprietary  ,0,0,0,10,,73,83
02128302,INSTITUTE FOR BUSINESS & TECHNOLOGY - LA,TX,78230-2520,Proprietary  ,19,53,72,151,,463,614
02136800,AMERICAN COMMERCIAL COLLEGE             ,TX,76904-0000,Proprietary  ,7,17,24,71,,210,281
02144800,VET TECH INSTITUTE OF HOUSTON           ,TX,77027-9881,Proprietary  ,29,34,63,439,,474,913
02176100,PIPO ACADEMY OF HAIR DESIGN             ,TX,79903-0000,Proprietary  ,3,9,12,56,,146,202
02200800,AMERICAN COMMERCIAL COLLEGE             ,TX,79411-0000,Proprietary  ,0,0,0,6,,5,11
02218300,SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL,TX,78221-0000,Proprietary  ,17,50,67,147,,481,628
02218305,SOUTHWEST SCHOOL OF BUSINESS AND TECHNIC,TX,78501-6053,Proprietary  ,9,15,24,62,,168,230
02218306,SOUTHWEST SCHOOL OF BUSINESS AND TECHNIC,TX,78413-2045,Proprietary  ,1,7,8,54,,194,248
02224600,TRI-STATE BEAUTY SCHOOL #1              ,TX,79915-0000,Proprietary  ,6,35,41,117,,388,505
02228400,TEXAS AERO TECHNOLOGY                   ,TX,75209-0000,Proprietary  ,0,0,0,0,,1,1
02230500,OGLE SCHOOL HAIR SKIN NAILS             ,TX,76132-3638,Proprietary  ,37,143,180,417,,1190,1607
02230600,OGLE SCHOOL HAIR SKIN NAILS             ,TX,76053-4650,Proprietary  ,28,57,85,239,,560,799
02239100,CENTRAL TEXAS BEAUTY COLLEGE #2         ,TX,78664-4204,Proprietary  ,16,45,61,117,,420,537
02248200,MILAN INSTITUTE OF COSMETOLOGY          ,TX,79103-0000,Proprietary  ,76,300,376,729,,2054,2783
02254800,TEXAS VOCATIONAL SCHOOLS                ,TX,77901-0000,Proprietary  ,6,22,28,63,,192,255
02259400,AMBERTON UNIVERSITY                     ,TX,75041-0000,Private      ,0,30,30,41,,503,544
02261300,EVEREST INSTITUTE                       ,TX,78213-3841,Proprietary  ,29,172,201,303,,1241,1544
02261302,EVEREST INSTITUTE - HOUSTON GREENSPOINT ,TX,77060-3249,Proprietary  ,32,183,215,388,,1547,1935
02261303,EVEREST INSTITUTE - HOUSTON HOBBY       ,TX,77087-2737,Proprietary  ,21,161,182,323,,1238,1561
02267100,EXPOSITO SCHOOL OF HAIR DESIGN          ,TX,79109-0000,Proprietary  ,4,18,22,48,,101,149
02276000,FRANKLIN BEAUTY SCHOOL #2               ,TX,77021-0000,Proprietary  ,2,20,22,135,,420,555
02285900,UNIVERSITY OF COSMETOLOGY ARTS&SCI      ,TX,78504-0000,Proprietary  ,29,69,98,270,,488,758
02294800,CAPITOL CITY CAREERS                    ,TX,78745-0000,Proprietary  ,3,36,39,48,,281,329
02298501,EVEREST COLLEGE- FORT WORTH             ,TX,76137-2472,Proprietary  ,24,123,147,314,,1386,1700
02305300,PARKER COLLEGE OF CHIROPRACTIC          ,TX,75229-0000,Private      ,5,46,51,121,,1395,1516
02306700,FORT WORTH BEAUTY SCHOOL                ,TX,76116-3299,Proprietary  ,3,52,55,119,,495,614
02312200,TEXAS SCHOOL OF BUSINESS                ,TX,77073-6032,Proprietary  ,22,137,159,379,,1427,1806
02312201,TEXAS SCHOOL OF BUSINESS - SOUTHWEST CAM,TX,77057-5914,Proprietary  ,0,0,0,28,,108,136
02312202,TEXAS SCHOOL OF BUSINESS - FRIENDSWOOD C,TX,77546-8938,Proprietary  ,10,47,57,109,,393,502
02312203,TEXAS SCHOOL OF BUSINESS - EAST CAMPUS  ,TX,77029-1916,Proprietary  ,0,0,0,29,,77,106
02313901,WESTWOOD COLLEGE - DALLAS               ,TX,75243-0000,Proprietary  ,5,42,47,159,,693,852
02315400,NORTHEAST TEXAS COMMUNITY COLLEGE       ,TX,75456-0000,Public       ,31,124,155,1867,,2675,4542
02318200,"KD STUDIO, ACTOR'S CONSERVATORY         ",TX,75207-2111,Proprietary  ,11,20,31,208,,345,553
02320200,HOUSTON GRADUATE SCHOOL OF THEOLOGY     ,TX,77092-0000,Private      ,0,13,13,20,,356,376
02326000,SAN ANTONIO BEAUTY COLLEGE NO 3         ,TX,78217-0000,Proprietary  ,5,18,23,100,,197,297
02331200,BAPTIST MISSIONARY ASSN THEOL SEM       ,TX,75766-0000,Private      ,0,5,5,10,,104,114
02331300,INTERACTIVE LEARNING SYSTEMS            ,TX,77502-1201,Proprietary  ,2,57,59,48,,353,401
02331301,INTERACTIVE LEARNING SYSTEMS            ,TX,77081-0000,Proprietary  ,35,191,226,153,,895,1048
02331304,INTERACTIVE LEARNING SYSTEMS            ,TX,77060-0000,Proprietary  ,5,51,56,37,,336,373
02341300,PALO ALTO COLLEGE                       ,TX,78224-0000,Public       ,135,334,469,6036,,8153,14189
02348500,LAMAR STATE COLLEGE-PORT ARTHUR         ,TX,77640-0000,Public       ,29,91,120,1316,,2534,3850
02357700,PAUL MITCHELL THE SCHOOL                ,TX,77043-3412,Proprietary  ,22,75,97,481,,990,1471
02358200,LAMAR STATE COLLEGE-ORANGE              ,TX,77630-0000,Public       ,23,90,113,1069,,2354,3423
02361400,COLLIN COUNTY COMMUNITY COLLEGE         ,TX,75071-0000,Public       ,312,724,1036,9471,,14830,24301
02362000,UNIVERSAL TECHNICAL INSTITUTE           ,TX,77073-0000,Proprietary  ,335,467,802,5614,,4738,10352
02362800,AUSTIN GRADUATE SCHOOL OF THEOLOGY      ,TX,78752-1333,Private      ,0,5,5,18,,134,152
02521200,ARLINGTON CAREER INSTITUTE              ,TX,75050-0000,Proprietary  ,7,46,53,75,,462,537
02521800,SEGUIN BEAUTY SCHOOL                    ,TX,78155-0000,Proprietary  ,8,10,18,63,,132,195
02527500,HOUSTON TRAINING SCHOOLS                ,TX,77029-0000,Proprietary  ,21,129,150,254,,1192,1446
02530700,SEBRING CAREER SCHOOLS                  ,TX,77083-1510,Proprietary  ,5,16,21,34,,136,170
02548800,SOUTH TEXAS VO-TECH INSTITUTE           ,TX,78596-0000,Proprietary  ,13,31,44,260,,383,643
02548802,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITU,TX,78520-8710,Proprietary  ,17,22,39,258,,362,620
02549400,SOUTH TEXAS VO-TECH INSTITUTE           ,TX,78501-0000,Proprietary  ,34,46,80,353,,497,850
02549402,SOUTH TEXAS VOCATIONAL TECHNICAL INSTITU,TX,78416-1141,Proprietary  ,12,53,65,190,,605,795
02555400,UNIV OF TX MD ANDERSON CANCER CTR       ,TX,77030-0000,Public       ,3,24,27,275,,905,1180
02567200,OFFICE CAREER CENTER                    ,TX,76180-0000,Proprietary  ,0,0,0,0,,1,1
02568100,TEXAS BARBER COLLEGE                    ,TX,77063-3949,Proprietary  ,12,70,82,166,,713,879
02568101,TEXAS BARBER COLLEGES & HAIRSTYLING SCHO,TX,75228-3841,Proprietary  ,10,38,48,143,,514,657
02568106,TEXAS BARBER COLLEGES & HAIRSTYLING SCHO,TX,77009-0000,Proprietary  ,7,36,43,123,,421,544
02568107,TEXAS BARBER COLLEGES & HAIRSTYLING SCHO,TX,77063-3951,Proprietary  ,8,25,33,122,,443,565
02568108,TEXAS BARBER COLLEGES & HAIRSTYLING SCHO,TX,75241-1327,Proprietary  ,15,53,68,142,,583,725
02568109,TEXAS BARBER COLLEGES & HAIRSTYLING SCHO,TX,77301-4407,Proprietary  ,2,15,17,41,,135,176
02569300,LE CORDON BLEU COLLEGE OF CULINARY ARTS ,TX,78758-3647,Proprietary  ,108,366,474,1573,,3426,4999
02572000,COMPUTER CAREER CENTER                  ,TX,79925-2021,Proprietary  ,88,268,356,730,,2091,2821
02572004,COMPUTER CAREER CENTER - AMARILLO CAMPUS,TX,79101-2404,Proprietary  ,16,94,110,159,,578,737
02572005,COMPUTER CAREER CENTER - LUBBOCK CAMPUS ,TX,79414-3517,Proprietary  ,16,105,121,195,,780,975
02572008,VISTA COLLEGE - BEAUMONT                ,TX,77701-3717,Proprietary  ,21,130,151,133,,785,918
02572009,VISTA COLLEGE - LONGVIEW                ,TX,75604-1905,Proprietary  ,7,101,108,158,,966,1124
02572011,VISTA COLLEGE - KILLEEN                 ,TX,76541-7436,Proprietary  ,17,153,170,180,,1231,1411
02591100,CAREER POINT COLLEGE                    ,TX,78201-2027,Proprietary  ,47,426,473,372,,2848,3220
02591900,KAPLAN COLLEGE                          ,TX,79907-1525,Proprietary  ,45,150,195,514,,1476,1990
02591905,KAPLAN COLLEGE - BROWNSVILLE            ,TX,78521-9905,Proprietary  ,17,68,85,248,,649,897
02596400,REDSTONE COLLEGE - LOS ANGELES          ,TX,77061-0000,Proprietary  ,13,48,61,189,,455,644
02596600,ATI-CAREER TRAINING CENTER              ,TX,75220-4443,Proprietary  ,0,0,0,44,,160,204
02596601,ATI CAREER TRAINING CENTER - RICHARDSON ,TX,75081-1948,Proprietary  ,0,0,0,15,,52,67
02596602,ATI CAREER TRAINING CENTER - DALLAS (STE,TX,75247-6103,Proprietary  ,0,0,0,74,,200,274
02600200,OCEAN CORPORATION (THE)                 ,TX,77099-3479,Proprietary  ,23,94,117,243,,1093,1336
02604700,CENTER FOR ADVANCED LEGAL STUDIES       ,TX,77098-4151,Proprietary  ,5,73,78,54,,562,616
02606202,EVEREST COLLEGE - EVEREST INSTITUTE - BI,TX,77036-8014,Proprietary  ,49,262,311,476,,2069,2545
02615000,SANFORD-BROWN COLLEGE                   ,TX,75247-6931,Proprietary  ,37,163,200,438,,1796,2234
03009400,SW SCH BUS & TECH CAREERS               ,TX,78212-2840,Proprietary  ,10,28,38,60,,233,293
03010604,VIRGINIA COLLEGE - VIRGINIA COLLEGE AT A,TX,78723-0000,Proprietary  ,3,35,38,182,,816,998
03011800,UNIVERSITY OF COSMETOLOGY ARTS & SCIENCE,TX,78226-1160,Proprietary  ,4,13,17,110,,197,307
03019800,PCI HEALTH TRAINING CENTER              ,TX,75247-4720,Proprietary  ,19,84,103,332,,1011,1343
03019801,PCI HEALTH TRAINING CENTER - RICHARDSON ,TX,75081-2321,Proprietary  ,27,53,80,55,,126,181
